id_tmdb,title,tmdb_title,release_date,release_year,release_month,release_quarter,release_period,is_summer_release,is_holiday_release,director_name,top_billed_cast,production_company_names,main_production_company,production_company_count,cast_member_count,tmdb_fetch_status,tmdb_http_status,tmdb_error
417670,Loro 1,Loro 1,2018-04-24,2018,4,Q2,outono,0,0,Paolo Sorrentino,Toni Servillo|Elena Sofia Ricci|Riccardo Scamarcio,Indigo Film|Pathé|France 2 Cinéma,Indigo Film,3,15,ok,200,
417678,"Everything, Everything","Everything, Everything",2017-05-18,2017,5,Q2,outono,1,0,Stella Meghie,Amandla Stenberg|Nick Robinson|Anika Noni Rose,Alloy Entertainment|Itaca Films|Metro-Goldwyn-Mayer|Warner Bros. Pictures,Alloy Entertainment,4,16,ok,200,
417830,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017-05-19,2017,5,Q2,outono,1,0,David Bowers,Jason Ian Drucker|Alicia Silverstone|Tom Everett Scott,TSG Entertainment|Color Force|Fox 2000 Pictures,TSG Entertainment,3,65,ok,200,
417859,Puss in Boots,Puss in Boots,2011-10-27,2011,10,Q4,primavera,0,0,Chris Miller,Antonio Banderas|Salma Hayek Pinault|Zach Galifianakis,DreamWorks Animation,DreamWorks Animation,1,19,ok,200,
417870,Girls Trip,Girls Trip,2017-07-21,2017,7,Q3,inverno,1,0,Malcolm D. Lee,Regina Hall|Queen Latifah|Jada Pinkett Smith,Will Packer Productions|Universal Pictures|Perfect World Pictures,Will Packer Productions,3,70,ok,200,
418078,It Comes at Night,It Comes at Night,2017-06-09,2017,6,Q2,inverno,1,0,Trey Edward Shults,Joel Edgerton|Christopher Abbott|Carmen Ejogo,A24|Animal Kingdom,A24,2,10,ok,200,
418437,Unforgettable,Unforgettable,2017-03-06,2017,3,Q1,outono,0,0,Denise Di Novi,Rosario Dawson|Katherine Heigl|Geoff Stults,Di Novi Pictures|RatPac Entertainment,Di Novi Pictures,2,25,ok,200,
418879,The Current War,The Current War,2018-02-01,2018,2,Q1,verao,0,0,Alfonso Gomez-Rejon,Benedict Cumberbatch|Michael Shannon|Nicholas Hoult,Bazelevs|Film Rites|Fourth Floor Productions|13 Films|Thunder Road,Bazelevs,5,61,ok,200,
419430,Get Out,Get Out,2017-02-24,2017,2,Q1,verao,0,0,Jordan Peele,Daniel Kaluuya|Allison Williams|Catherine Keener,Monkeypaw Productions|Blumhouse Productions|QC Entertainment,Monkeypaw Productions,3,29,ok,200,
419478,Midnight Sun,Midnight Sun,2018-03-22,2018,3,Q1,outono,0,0,Scott Speer,Bella Thorne|Patrick Schwarzenegger|Rob Riggle,Boies/Schiller Film Group|Wrigley Pictures|Universal Pictures,Boies/Schiller Film Group,3,35,ok,200,
419680,Daddy's Home 2,Daddy's Home 2,2017-11-09,2017,11,Q4,primavera,0,1,Sean Anders,Will Ferrell|Mark Wahlberg|Mel Gibson,Red Granite Pictures|Gary Sanchez Productions|Paramount Pictures,Red Granite Pictures,3,55,ok,200,
419704,Ad Astra,Ad Astra,2019-09-17,2019,9,Q3,primavera,0,0,James Gray,Brad Pitt|Tommy Lee Jones|Liv Tyler,New Regency Productions|MadRiver Pictures|Plan B Entertainment|RT Features|Bona Film Group|TSG Entertainment|Keep Your Head Productions|20th Century Fox|Regency Enterprises,New Regency Productions,9,55,ok,200,
419743,Disobedience,Disobedience,2018-04-24,2018,4,Q2,outono,0,0,Sebastián Lelio,Rachel Weisz|Rachel McAdams|Alessandro Nivola,Braven Films|Element Pictures|Film4 Productions|LC6 Productions|FilmNation Entertainment,Braven Films,5,37,ok,200,
420622,Professor Marston and the Wonder Women,Professor Marston and the Wonder Women,2017-10-13,2017,10,Q4,primavera,0,0,Angela Robinson,Luke Evans|Rebecca Hall|Bella Heathcote,Topple Productions|Boxspring Entertainment|Opposite Field Pictures,Topple Productions,3,55,ok,200,
420634,Terrifier,Terrifier,2018-01-25,2018,1,Q1,verao,0,0,Damien Leone,David Howard Thornton|Jenna Kanell|Samantha Scaffidi,Dark Age Cinema,Dark Age Cinema,1,33,ok,200,
420648,El bar,The Bar,2017-02-15,2017,2,Q1,verao,0,0,Álex de la Iglesia,Blanca Suárez|Mario Casas|Carmen Machi,Nadie es Perfecto|Pokeepsie Films|Pampa Films,Nadie es Perfecto,3,20,ok,200,
420809,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,2019-10-16,2019,10,Q4,primavera,0,0,Joachim Rønning,Angelina Jolie|Elle Fanning|Harris Dickinson,Walt Disney Pictures|Roth Films,Walt Disney Pictures,2,86,ok,200,
420814,Christopher Robin,Christopher Robin,2018-08-01,2018,8,Q3,inverno,1,0,Marc Forster,Ewan McGregor|Hayley Atwell|Bronte Carmichael,Walt Disney Pictures|2DUX²,Walt Disney Pictures,2,88,ok,200,
420817,Aladdin,Aladdin,2019-05-22,2019,5,Q2,outono,1,0,Guy Ritchie,Will Smith|Mena Massoud|Naomi Scott,Walt Disney Pictures|Rideback,Walt Disney Pictures,2,43,ok,200,
420818,The Lion King,The Lion King,2019-07-12,2019,7,Q3,inverno,1,0,Jon Favreau,Chiwetel Ejiofor|John Oliver|Donald Glover,Walt Disney Pictures|Fairview Entertainment,Walt Disney Pictures,2,20,ok,200,
420821,Chip 'n Dale: Rescue Rangers,Chip 'n Dale: Rescue Rangers,2022-05-20,2022,5,Q2,outono,1,0,Akiva Schaffer,Andy Samberg|John Mulaney|KiKi Layne,Walt Disney Pictures|Mandeville Films,Walt Disney Pictures,2,62,ok,200,
421467,ゴジラ,The Return of Godzilla,1984-12-15,1984,12,Q4,verao,0,1,Koji Hashimoto,Keiju Kobayashi|Ken Tanaka|Yasuko Sawaguchi,Toho Pictures,Toho Pictures,1,25,ok,200,
422715,Невеста,The Bride,2017-01-19,2017,1,Q1,verao,0,0,Svyatoslav Podgaevsky,Victoria Agalakova|Vyacheslav Chepurchenko|Aleksandra Rebenok,Focus Plus Cinema,Focus Plus Cinema,1,23,ok,200,
423108,The Conjuring: The Devil Made Me Do It,The Conjuring: The Devil Made Me Do It,2021-05-25,2021,5,Q2,outono,1,0,Michael Chaves,Vera Farmiga|Patrick Wilson|Sterling Jerins,New Line Cinema|The Safran Company|Atomic Monster,New Line Cinema,3,32,ok,200,
423204,Angel Has Fallen,Angel Has Fallen,2019-08-21,2019,8,Q3,inverno,1,0,Ric Roman Waugh,Gerard Butler|Morgan Freeman|Jada Pinkett Smith,Campbell Grobman Films|Eclectic Pictures|G-BASE|Millennium Media,Campbell Grobman Films,4,61,ok,200,
423899,Victoria & Abdul,Victoria & Abdul,2017-09-13,2017,9,Q3,primavera,0,0,Stephen Frears,Judi Dench|Ali Fazal|Tim Pigott-Smith,Working Title Films|BBC Film|Perfect World Pictures|Cross Street Films|Focus Features|India Take One,Working Title Films,6,39,ok,200,
424139,Halloween,Halloween,2018-10-18,2018,10,Q4,primavera,0,0,David Gordon Green,Jamie Lee Curtis|Judy Greer|Andi Matichak,Universal Pictures|Blumhouse Productions|Trancas International Films|Rough House Pictures|Miramax,Universal Pictures,5,50,ok,200,
424277,Annette,Annette,2021-07-07,2021,7,Q3,inverno,1,0,Leos Carax,Adam Driver|Marion Cotillard|Simon Helberg,Eurospace|Detailfilm|ARTE France Cinéma|CG Cinéma|Garidi Films|Théo Films|Tribus P Films|UGC|SCOPE Pictures|Wrong Men|Piano,Eurospace,11,78,ok,200,
424619,Les Tuche 3,The Magic Tuche,2018-01-31,2018,1,Q1,verao,0,0,Olivier Baroux,Jean-Paul Rouve|Isabelle Nanty|Claire Nadeau,Pathé|TF1 Films Production,Pathé,2,87,ok,200,
424694,Bohemian Rhapsody,Bohemian Rhapsody,2018-10-24,2018,10,Q4,primavera,0,0,Bryan Singer,Rami Malek|Gwilym Lee|Ben Hardy,20th Century Fox|Regency Enterprises|GK Films|TSG Entertainment,20th Century Fox,4,110,ok,200,
424781,Sorry to Bother You,Sorry to Bother You,2018-07-06,2018,7,Q3,inverno,1,0,Boots Riley,LaKeith Stanfield|Tessa Thompson|Jermaine Fowler,Cinereach|Significant Productions|MACRO|MNM Creative|The Space Program,Cinereach,5,93,ok,200,
424783,Bumblebee,Bumblebee,2018-11-22,2018,11,Q4,primavera,0,1,Travis Knight,Dylan O'Brien|Hailee Steinfeld|John Cena,Paramount Pictures|Allspark Pictures|Bay Films|di Bonaventura Pictures|DeSanto/Murphy Productions|Tencent Pictures,Paramount Pictures,6,56,ok,200,
424998,The Case for Christ,The Case for Christ,2017-04-07,2017,4,Q2,outono,0,0,Jon Gunn,Mike Vogel|Erika Christensen|Faye Dunaway,Pure Flix Entertainment|Triple Horse Studios|Entertainment Studios Motion Pictures,Pure Flix Entertainment,3,18,ok,200,
425001,The War with Grandpa,The War with Grandpa,2020-08-27,2020,8,Q3,inverno,1,0,Tim Hill,Robert De Niro|Uma Thurman|Rob Riggle,Marro Films|EFO Films|Tri G|West Madison Entertainment,Marro Films,4,31,ok,200,
425148,Show Dogs,Show Dogs,2018-05-18,2018,5,Q2,outono,1,0,Raja Gosnell,Will Arnett|Ludacris|Natasha Lyonne,Riverstone Pictures|Open Road Films|Neddy Dean Productions,Riverstone Pictures,3,22,ok,200,
425336,Loving Pablo,Loving Pablo,2017-12-14,2017,12,Q4,verao,0,1,Fernando León de Aranoa,Javier Bardem|Penélope Cruz|Peter Sarsgaard,B2Y EOOD|Escobar Films|Millennium Media|All Rise Films,B2Y EOOD,4,81,ok,200,
425505,Kin,Kin,2018-08-29,2018,8,Q3,inverno,1,0,Josh Baker,Myles Truitt|Jack Reynor|Dennis Quaid,21 Laps Entertainment|No Trace Camping|Lionsgate|Summit Entertainment|Good Universe|Endeavor Content,21 Laps Entertainment,6,46,ok,200,
425909,Ghostbusters: Afterlife,Ghostbusters: Afterlife,2021-11-18,2021,11,Q4,primavera,0,1,Jason Reitman,Mckenna Grace|Finn Wolfhard|Carrie Coon,Columbia Pictures|Bron Studios|The Montecito Picture Company|Ghost Corps,Columbia Pictures,4,34,ok,200,
426063,Nosferatu,Nosferatu,2024-12-25,2024,12,Q4,verao,0,1,Robert Eggers,Lily-Rose Depp|Nicholas Hoult|Bill Skarsgård,Focus Features|Studio 8|Maiden Voyage Pictures|Birch Hill Road Entertainment,Focus Features,4,35,ok,200,
426338,La llamada,Holy Camp!,2017-09-29,2017,9,Q3,primavera,0,0,Javier Calvo,Macarena García|Anna Castillo|Belén Cuesta,Apaches Films|Sábado Películas|Film Factory|Suma Content,Apaches Films,4,36,ok,200,
426426,Roma,Roma,2018-11-21,2018,11,Q4,primavera,0,1,Alfonso Cuarón,Yalitza Aparicio|Marina de Tavira|Diego Cortina Autrey,Participant|Esperanto Filmoj,Participant,2,22,ok,200,
426543,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018-10-26,2018,10,Q4,primavera,0,0,Lasse Hallström,Mackenzie Foy|Jayden Fowora-Knight|Tom Sweet,Walt Disney Pictures|The Mark Gordon Company,Walt Disney Pictures,2,36,ok,200,
426563,Holmes & Watson,Holmes & Watson,2018-12-25,2018,12,Q4,verao,0,1,Etan Cohen,Will Ferrell|John C. Reilly|Rebecca Hall,Columbia Pictures|Mimran Schur Pictures|Gary Sanchez Productions|Mosaic Media Group,Columbia Pictures,4,83,ok,200,
426613,The Miseducation of Cameron Post,The Miseducation of Cameron Post,2018-07-18,2018,7,Q3,inverno,1,0,Desiree Akhavan,Chloë Grace Moretz|Sasha Lane|Forrest Goodluck,Beachside Films|Parkville Pictures,Beachside Films,2,57,ok,200,
427641,Rampage,Rampage,2018-04-11,2018,4,Q2,outono,0,0,Brad Peyton,Dwayne Johnson|Naomie Harris|Malin Åkerman,Wrigley Pictures|New Line Cinema|ASAP Entertainment|Flynn Picture Company|Twisted Media|Seven Bucks Productions|Access Entertainment,Wrigley Pictures,7,68,ok,200,
427900,Home Again,Home Again,2017-09-07,2017,9,Q3,primavera,0,0,Hallie Meyers-Shyer,Reese Witherspoon|Nat Wolff|Jon Rudnitsky,Black Bicycle Entertainment|Waverly Films,Black Bicycle Entertainment,2,37,ok,200,
428045,Тайна печати Дракона,Iron Mask,2019-08-16,2019,8,Q3,inverno,1,0,Oleg Stepchenko,Jason Flemyng|Yao Xingtong|Anna Churina,CTB Film Company|Russian Film Group|Buffalo 8 Productions|China International Picture|Fetisoff Illusion|GFA Entertainment|Gap Financing|Lime Studios|Sparkle Roll Media|China Film Group Corporation|Cinema Foundation of Russia,CTB Film Company,11,51,ok,200,
428078,Mortal Engines,Mortal Engines,2018-11-27,2018,11,Q4,primavera,0,1,Christian Rivers,Hera Hilmar|Robert Sheehan|Hugo Weaving,Scholastic Productions|Silvertongue Films|Universal Pictures|WingNut Films|MRC,Scholastic Productions,5,56,ok,200,
428449,A Ghost Story,A Ghost Story,2017-04-24,2017,4,Q2,outono,0,0,David Lowery,Casey Affleck|Rooney Mara|McColm Cephas Jr.,Sailor Bear|Zero Trans Fat Productions|Ideaman Studios,Sailor Bear,3,73,ok,200,
428495,The Nile Hilton Incident,The Nile Hilton Incident,2017-06-19,2017,6,Q2,inverno,1,0,Tarik Saleh,Fares Fares|Mari Malek|Yasser Ali Maher,Atmo Production|Film i Väst|Ostlicht Filmproduktion|Final Cut for Real|Nordsvensk Filmunderhållning|SVT|Scanbox|Copenhagen Film Fund|Svenska Filminstitutet|Eurimages|Det Danske Filminstitut|Den Vestdanske Filmpulje|Chimney Sweden|Kasbah Films,Atmo Production,14,20,ok,200,
428836,Ophelia,Ophelia,2019-06-28,2019,6,Q2,inverno,1,0,Claire McCarthy,Daisy Ridley|Naomi Watts|Clive Owen,Bobker / Kruger Films|Covert Media|Forthcoming Films|Bert Marcus Film,Bobker / Kruger Films,4,31,ok,200,
429189,Wonder Wheel,Wonder Wheel,2017-12-01,2017,12,Q4,verao,0,1,Woody Allen,Kate Winslet|Juno Temple|Jim Belushi,Gravier Productions|Amazon Studios|Perdido Productions,Gravier Productions,3,35,ok,200,
429197,Vice,Vice,2018-12-25,2018,12,Q4,verao,0,1,Adam McKay,Christian Bale|Amy Adams|Steve Carell,Annapurna Pictures|Gary Sanchez Productions|Plan B Entertainment,Annapurna Pictures,3,101,ok,200,
429200,Good Time,Good Time,2017-08-11,2017,8,Q3,inverno,1,0,Josh Safdie,Robert Pattinson|Benny Safdie|Buddy Duress,Elara Pictures|Rhea Films|Hercules Film Fund,Elara Pictures,3,87,ok,200,
429202,Vox Lux,Vox Lux,2018-09-07,2018,9,Q3,primavera,0,0,Brady Corbet,Natalie Portman|Raffey Cassidy|Jude Law,Bold Films|Andrew Lauren Productions|Killer Films|Three Six Zero,Bold Films,4,65,ok,200,
429203,The Old Man & the Gun,The Old Man & the Gun,2018-09-27,2018,9,Q3,primavera,0,0,David Lowery,Robert Redford|Casey Affleck|Sissy Spacek,Condé Nast Entertainment|Endgame Entertainment|Identity Films|Sailor Bear|Wildwood Enterprises|Tango Entertainment,Condé Nast Entertainment,6,58,ok,200,
429300,Adrift,Adrift,2018-05-31,2018,5,Q2,outono,1,0,Baltasar Kormákur,Shailene Woodley|Sam Claflin|Jeffrey Thomas,STXfilms|RVK Studios|Lakeshore Entertainment|Huayi Brothers Pictures 浙江华谊兄弟影业,STXfilms,4,12,ok,200,
429351,12 Strong,12 Strong,2018-01-18,2018,1,Q1,verao,0,0,Nicolai Fuglsig,Chris Hemsworth|Michael Shannon|Michael Peña,Torridon Films|Alcon Entertainment|Black Label Media|Jerry Bruckheimer Films|16:14 Entertainment,Torridon Films,5,53,ok,200,
429422,Capone,Capone,2020-06-26,2020,6,Q2,inverno,1,0,Josh Trank,Tom Hardy|Linda Cardellini|Matt Dillon,Bron Studios|Addictive Pictures|Creative Wealth Media Finance|Lawrence Bender Productions|Endeavor Content|AI Film Entertainment,Bron Studios,6,31,ok,200,
429450,판도라,Pandora,2016-12-07,2016,12,Q4,verao,0,1,Park Jung-woo,Kim Nam-gil|Kim Joo-hyun|Kim Myung-min,Next Entertainment World|CAC Entertainment,Next Entertainment World,2,34,ok,200,
429471,Captive State,Captive State,2019-03-15,2019,3,Q1,outono,0,0,Rupert Wyatt,John Goodman|Ashton Sanders|Jonathan Majors,Participant|Lightfuse & Gettaway,Participant,2,65,ok,200,
429476,Hell Fest,Hell Fest,2018-09-27,2018,9,Q3,primavera,0,0,Gregory Plotkin,Amy Forsyth|Christian James|Reign Edwards,Valhalla Motion Pictures|Tucker Tooley Entertainment|Ingenuity Studios|Lionsgate|CBS Films,Valhalla Motion Pictures,5,32,ok,200,
429617,Spider-Man: Far From Home,Spider-Man: Far From Home,2019-06-28,2019,6,Q2,inverno,1,0,Jon Watts,Tom Holland|Jake Gyllenhaal|Samuel L. Jackson,Marvel Studios|Pascal Pictures|Columbia Pictures,Marvel Studios,3,140,ok,200,
429733,Mayhem,Mayhem,2017-11-10,2017,11,Q4,primavera,0,1,Joe Lynch,Steven Yeun|Samara Weaving|Steven Brand,Circle of Confusion|Royal Viking Entertainment|Avva Pictures|Shudder|RLJ Entertainment|RLJE Films,Circle of Confusion,6,19,ok,200,
430040,The Hurricane Heist,The Hurricane Heist,2018-02-28,2018,2,Q1,verao,0,0,Rob Cohen,Toby Kebbell|Maggie Grace|Ryan Kwanten,Lipsync Productions|Head Gear Films|Windfall Films|Signature Pictures|RSVP Entertainment|Metrol Technology|Entertainment Studios|Foresight Unlimited,Lipsync Productions,8,17,ok,200,
430155,Кома,Coma,2020-01-01,2020,1,Q1,verao,0,0,Nikita Argunov,Rinal Mukhametov|Anton Pampushnyy|Lyubov Aksyonova,Fresh Film|Cinema Foundation of Russia|Mars Media Entertainment|Big Cinema House|Argunov Studio|Central Partnership,Fresh Film,6,14,ok,200,
430231,The Endless,The Endless,2017-11-05,2017,11,Q4,primavera,0,1,Aaron Moorhead,Aaron Moorhead|Justin Benson|Callie Hernandez,Snowfort Pictures|Pfaff & Pfaff Productions|Love & Death Productions|Rustic Films|XYZ Films,Snowfort Pictures,5,15,ok,200,
430424,Au revoir là-haut,See You Up There,2017-10-25,2017,10,Q4,primavera,0,0,Albert Dupontel,Nahuel Pérez Biscayart|Albert Dupontel|Laurent Lafitte,Gaumont|Stadenn Prod|Manchester Films|France 2 Cinéma|Canal+|Ciné+|France Télévisions|Entourage Pictures,Gaumont,8,27,ok,200,
431530,A Bad Moms Christmas,A Bad Moms Christmas,2017-08-04,2017,8,Q3,inverno,1,0,Scott Moore,Mila Kunis|Kristen Bell|Kathryn Hahn,STXfilms|Robert Simonds Productions|Suzanne Todd Productions|Huayi Brothers Pictures 浙江华谊兄弟影业|Universal Pictures,STXfilms,5,42,ok,200,
431580,Abominable,Abominable,2019-09-19,2019,9,Q3,primavera,0,0,Jill Culton,Chloe Bennet|Albert Tsai|Eddie Izzard,DreamWorks Animation|Pearl Studio|Zhong Ming You Ying Film,DreamWorks Animation,3,25,ok,200,
431693,Spies in Disguise,Spies in Disguise,2019-12-04,2019,12,Q4,verao,0,1,Nick Bruno,Will Smith|Tom Holland|Ben Mendelsohn,Chernin Entertainment|Blue Sky Studios|20th Century Fox Animation|20th Century Fox,Chernin Entertainment,4,64,ok,200,
432068,Le Sens de la fête,C'est la vie!,2017-10-04,2017,10,Q4,primavera,0,0,Olivier Nakache,Jean-Pierre Bacri|Gilles Lellouche|Jean-Paul Rouve,Gaumont|Quad Films,Gaumont,2,22,ok,200,
432301,Chappaquiddick,Chappaquiddick,2018-04-06,2018,4,Q2,outono,0,0,John Curran,Jason Clarke|Kate Mara|Ed Helms,Apex Entertainment|DMG Entertainment|Film i Väst|Chimney LA,Apex Entertainment,4,104,ok,200,
432527,पद्मावत,Padmaavat,2018-01-25,2018,1,Q1,verao,0,0,Sanjay Leela Bhansali,Deepika Padukone|Shahid Kapoor|Ranveer Singh,Bhansali Productions|Viacom18 Studios,Bhansali Productions,2,47,ok,200,
433694,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,2018-04-13,2018,4,Q2,outono,0,0,Richard Lanni,Logan Lerman|Helena Bonham Carter|Gérard Depardieu,Fun Academy Media Group|Mikros Image,Fun Academy Media Group,2,6,ok,200,
433808,The Ritual,The Ritual,2017-10-11,2017,10,Q4,primavera,0,0,David Bruckner,Rafe Spall|Arsher Ali|Robert James-Collier,Entertainment One|The Imaginarium|Sierra/Affinity,Entertainment One,3,16,ok,200,
434119,공조,Confidential Assignment,2017-01-18,2017,1,Q1,verao,0,0,Kim Sung-hoon,Hyun Bin|Yoo Hai-jin|Kim Joo-hyuk,CJ Entertainment|JK Film|Rear Window|HB Entertainment,CJ Entertainment,4,32,ok,200,
434355,Taxi 5,Taxi 5,2018-01-19,2018,1,Q1,verao,0,0,Franck Gastambide,Franck Gastambide|Malik Bentalha|Bernard Farcy,ARP Sélection|EuropaCorp|T5 Production|TF1 Films Production|TMC préfinancement,ARP Sélection,5,42,ok,200,
434555,The Possession of Hannah Grace,The Possession of Hannah Grace,2018-11-29,2018,11,Q4,primavera,0,1,Diederik Van Rooijen,Shay Mitchell|Kirby Johnson|Grey Damon,Screen Gems|Broken Road Productions,Screen Gems,2,21,ok,200,
435577,Den 12. mann,The 12th Man,2017-12-25,2017,12,Q4,verao,0,1,Harald Zwart,Thomas Gullestad|Jonathan Rhys Meyers|Marie Blokhus,Zwart Arbeid|Nordisk Film Denmark,Zwart Arbeid,2,61,ok,200,
435615,Possessor,Possessor,2020-10-02,2020,10,Q4,primavera,0,0,Brandon Cronenberg,Andrea Riseborough|Christopher Abbott|Jennifer Jason Leigh,Ingenious Media|Rhombus Media|Rook Films|Téléfilm Canada|Arclight Films|Ontario Creates|Particular Crowd|Crave,Ingenious Media,8,23,ok,200,
436270,Black Adam,Black Adam,2022-10-19,2022,10,Q4,primavera,0,0,Jaume Collet-Serra,Dwayne Johnson|Aldis Hodge|Noah Centineo,New Line Cinema|Flynn Picture Company|DC Films|Seven Bucks Productions|Warner Bros. Pictures,New Line Cinema,5,56,ok,200,
436391,군함도,The Battleship Island,2017-07-26,2017,7,Q3,inverno,1,0,Ryoo Seung-wan,Hwang Jung-min|So Ji-sub|Song Joong-ki,Filmmaker R&K|CJ Entertainment|filmK,Filmmaker R&K,3,118,ok,200,
436969,The Suicide Squad,The Suicide Squad,2021-07-28,2021,7,Q3,inverno,1,0,James Gunn,Margot Robbie|Idris Elba|John Cena,DC Films|Atlas Entertainment|The Safran Company|Warner Bros. Pictures,DC Films,4,62,ok,200,
437068,택시운전사,A Taxi Driver,2017-08-02,2017,8,Q3,inverno,1,0,Jang Hoon,Song Kang-ho|Thomas Kretschmann|Yoo Hai-jin,The LAMP|Showbox,The LAMP,2,34,ok,200,
437103,1987,1987: When the Day Comes,2017-12-27,2017,12,Q4,verao,0,1,Jang Joon-hwan,Kim Yun-seok|Ha Jung-woo|Yoo Hai-jin,CJ Entertainment|Woojeong Film,CJ Entertainment,2,47,ok,200,
437109,악녀,The Villainess,2017-06-08,2017,6,Q2,inverno,1,0,Jung Byung-gil,Kim Ok-vin|Shin Ha-kyun|Sung Joon,Apeitda|Next Entertainment World|Contents Panda,Apeitda,3,23,ok,200,
437342,The First Omen,The First Omen,2024-04-03,2024,4,Q2,outono,0,0,Arkasha Stevenson,Nell Tiger Free|Ralph Ineson|Sonia Braga,Phantom Four|20th Century Studios,Phantom Four,2,47,ok,200,
437543,西游记·女儿国,The Monkey King 3,2018-02-16,2018,2,Q1,verao,0,0,Soi Cheang,Aaron Kwok Fu-Shing|William Feng|Zhao Liying,Filmko Films Production Limited|Filmko Pictures|Huaxia Film Distribution|Sparkle Roll Media|China Film Group Corporation,Filmko Films Production Limited,5,16,ok,200,
437557,Blockers,Blockers,2018-03-14,2018,3,Q1,outono,0,0,Kay Cannon,Leslie Mann|John Cena|Ike Barinholtz,Hurwitz & Schlossberg Productions|Good Universe|DMG Entertainment|Point Grey Pictures,Hurwitz & Schlossberg Productions,4,34,ok,200,
437586,mid90s,mid90s,2018-10-19,2018,10,Q4,primavera,0,0,Jonah Hill,Sunny Suljic|Katherine Waterston|Lucas Hedges,A24|Waypoint Entertainment,A24,2,30,ok,200,
438148,Minions: The Rise of Gru,Minions: The Rise of Gru,2022-06-29,2022,6,Q2,inverno,1,0,Kyle Balda,Steve Carell|Pierre Coffin|Alan Arkin,Universal Pictures|Illumination,Universal Pictures,2,54,ok,200,
